applicant_id,age,income,employment_years,credit_score,loan_amount,loan_term_months,existing_loans_count,marital_status,education_level,loan_purpose,loan_approved
b181dce7-0e02-4acf-ba9c-b7eae753295c,50,109515,7,420,8213,48,4,Married,Bachelor,Business,1
1aa357cd-3bbb-4c3a-958a-cc3fee25350f,62,50802,38,792,48633,24,0,Married,High School,Home,0
76cdcae1-b29c-43d9-b448-7ed321cc3bca,55,97761,12,575,7517,60,3,Single,PhD,Business,1
d2226a27-afed-47d0-92ba-b707225dc97d,27,97017,18,328,34676,36,3,Single,PhD,Home,0
579526e5-bce9-4c06-868b-a3d96aaa3a61,36,106753,10,543,16240,36,2,Single,PhD,Personal,1
2cc14758-8fed-4c5c-aa9e-0bedd7fde687,46,130349,1,620,39922,60,3,Single,PhD,Personal,1
d20e72fe-3da6-4736-bd71-8bdd89985891,22,75822,5,651,19906,24,0,Married,Master,Business,1
256c33ea-6180-4325-9e2a-4bf15794bdcf,21,71603,28,831,37529,12,4,Married,Bachelor,Personal,0
2716e9a2-0b9b-435f-8dc8-7701049430be,32,122689,4,380,24486,60,1,Married,High School,Home,1
94b6c82a-9a64-4b79-b1e7-4f703027263f,25,100291,29,592,25002,60,0,Divorced,PhD,Business,1
84d30fc9-b083-4206-89b5-83fda6aafae0,57,110450,38,593,25227,36,1,Divorced,Master,Car,1
a8c2b9b2-8095-4b90-af26-4664fab42e14,52,55592,35,796,21904,12,0,Divorced,Bachelor,Personal,0
b99ca745-0881-4b64-8ed7-58d4fba22f5a,29,76006,26,757,5654,12,4,Single,Bachelor,Car,1
73c2708a-a507-48a8-8877-7fdab56b161a,61,46269,17,359,5041,24,2,Divorced,Master,Business,1
78f0e92b-c76e-47a9-bc1f-f29aaf45e9b4,55,124268,35,842,19932,12,4,Married,High School,Personal,1
6b9992b7-03a5-40b4-a59d-a0bfe1caf87a,39,70138,15,679,16103,24,1,Single,High School,Business,1
613717b6-6888-4ea0-9a45-d26f610bf5fc,36,82398,4,623,18135,48,1,Single,High School,Business,1
c77168aa-b06c-4942-94b5-d5f464c1b6b2,23,110091,8,361,31884,60,3,Divorced,PhD,Car,1
49313f6d-f003-4761-ba00-c198c5403678,40,39874,33,445,6513,60,2,Single,PhD,Business,1
94bca159-5145-4307-a6b6-98b980150227,44,77228,33,661,26150,24,4,Single,Master,Car,1
2f9faa40-be95-4023-9909-72f2581fe5a1,53,82670,35,352,25120,24,4,Divorced,PhD,Personal,1
12126d8d-26aa-4f88-af0b-9dc61876d1e1,44,145613,30,701,14472,24,1,Married,High School,Business,1
2052fb06-f237-4da6-8072-d1f1d98b18b7,31,122071,19,748,42692,60,2,Married,High School,Business,1
5807abf9-9a21-46c7-b17b-48bdd921cdc2,28,131880,16,382,32714,24,4,Married,High School,Personal,1
fd3f2b62-9669-491b-8181-8e3010db054f,56,130572,19,678,45660,60,2,Divorced,High School,Personal,1
bd71795d-f3b1-4740-9dc9-05bb1f1fe489,58,136694,27,757,46179,60,2,Single,Master,Business,1
7ec78ea0-bc1b-4651-8b6a-76ff04816b06,60,27925,20,380,26343,36,4,Divorced,Master,Personal,0
4146b2ac-a4bc-46f8-94c4-5a1dac1b8125,40,23107,18,813,49767,36,2,Single,Bachelor,Personal,0
0db1b18b-d373-443f-b5fd-8e9d65548f32,55,106388,2,608,31608,48,0,Married,PhD,Personal,1
7d2c4caf-73c6-4677-8999-4ee2c4f5a3ac,45,115719,29,793,39397,48,1,Married,Bachelor,Car,1
07698910-3183-43e5-8f88-d35300ed7477,55,138018,4,535,28610,12,2,Divorced,Master,Home,1
d05156b2-255e-4276-988e-3a87d3320c1e,45,47617,5,336,8249,24,2,Married,PhD,Business,1
07d8e7ef-f42a-46e8-b81d-e4a030eca259,49,94258,2,624,21844,60,0,Divorced,High School,Car,1
7ac0fddc-13b4-4149-8725-d43e5fabdf5a,38,70075,23,355,21673,12,3,Married,PhD,Business,1
976d7723-275d-474b-959a-f11b0474af8a,38,146998,0,420,47095,36,2,Married,Bachelor,Car,1
58afa5ff-6acc-44fe-b621-95d6e1fed0cb,22,42631,35,613,35901,60,4,Married,Bachelor,Car,0
762351f4-c576-4df6-9338-38fe7c94e094,55,143120,14,510,5223,12,3,Divorced,High School,Home,1
2a6a174e-8197-4c4e-ad2d-f3309d41cb5c,36,82444,37,402,7445,36,3,Married,Bachelor,Personal,1
5b123ea6-a361-4971-8e12-c8d9d804fdac,61,117158,17,738,21837,48,0,Divorced,High School,Business,1
62f2f0f6-8081-4471-af26-162c8f40747f,56,136584,22,337,39814,24,4,Divorced,PhD,Business,1
4457de10-2090-4060-bca5-84add42af130,53,27883,28,713,35544,24,3,Single,PhD,Personal,0
23681a39-3bdf-49c9-84d9-9e276814f926,24,39708,21,523,36495,12,2,Married,High School,Car,0
1109b3b0-e5f3-4e2b-b95d-b079edb06973,53,66221,23,592,10911,36,0,Single,Master,Personal,1
34a2d770-74a2-42b1-8521-7dbbcd79b52b,34,37197,12,454,17880,12,0,Single,PhD,Business,0
22ca86bd-20f8-45f2-9409-dc1ec00a34c0,41,41134,32,331,49835,36,0,Divorced,Master,Home,0
2fabf130-0edf-4c36-88a4-7d04d4fe2a45,40,125922,21,533,30266,36,1,Married,PhD,Business,1
41c23c86-ba4f-4842-80c6-b206442e6784,28,53550,34,788,10479,24,3,Single,PhD,Car,1
fc4d5495-9e00-4495-af7d-20a019546df4,27,34642,16,632,8386,48,4,Married,Master,Car,1
c08ef4c0-0474-4830-83b3-1c66cd63e981,23,40439,21,316,26208,48,4,Married,Bachelor,Personal,0
4dcca705-5c78-4efa-b0be-1ad047f3096c,37,117779,4,713,43933,60,1,Divorced,High School,Car,1
67dadb0f-9873-4fcd-b89d-fdd1fb995fbe,53,126093,24,539,23852,36,2,Divorced,Bachelor,Business,1
89ce1e21-ea74-414f-b368-478be6afe67c,32,44583,5,585,34821,24,3,Single,Bachelor,Car,0
68317c46-c570-470c-bc13-53dc251571b0,42,113885,16,645,31004,36,0,Single,Master,Personal,1
2d1779ee-0584-4589-bde3-06a7d6f913ad,42,99538,30,674,43542,60,1,Divorced,Bachelor,Car,0
8b644555-7a12-4131-9f61-ed1f5d70c9a8,50,82014,16,315,25309,24,1,Single,Master,Business,1
e71ff497-0667-493b-a09b-9b715ba70f4d,58,39523,32,559,48575,36,3,Single,PhD,Personal,0
456b00c4-8d6a-4b69-9903-066a86f30127,58,130285,38,660,42993,48,4,Married,High School,Business,1
b100eab5-47e8-413a-92c5-2cc2f10112f0,28,90543,36,698,42519,48,3,Single,High School,Car,0
5c6e953a-226c-43bb-9e0f-eb5ecbe9385b,47,105971,3,759,36264,60,4,Single,Bachelor,Personal,1
38ec9089-cbe9-4b93-9f05-c8dcad164921,47,125879,13,815,7218,48,3,Single,Master,Personal,1
bd563fdf-1b8a-4c47-b682-0734c19bc56a,54,110629,12,384,31928,36,4,Divorced,Bachelor,Personal,1
007511bf-e714-4c54-9cd3-fba6f9ea83ff,41,137878,26,362,19669,60,1,Married,PhD,Car,1
f82aa74d-3449-49d2-b17c-dc773ebd455c,50,134488,23,399,12915,12,4,Single,Master,Car,1
6a767eb0-48a5-41f0-8324-ad74668492ce,53,96830,26,594,49199,60,3,Divorced,High School,Personal,0
f8d7ed2d-e385-4feb-9a8f-d99987484806,48,123941,7,461,12106,48,2,Married,High School,Car,1
2513689a-a490-45eb-99ed-a3b07e65b029,53,65538,38,477,5874,24,3,Divorced,Bachelor,Home,1
bdb97f72-c994-4977-819e-b00d57003e81,25,67310,20,743,20293,60,1,Divorced,High School,Home,1
dc687e37-66b4-478b-92c6-3882695f9bfb,39,30908,10,627,36577,36,4,Married,High School,Car,0
0ab8f1be-82bc-4aef-ae0c-a68cbb981f26,24,135266,30,627,13526,60,4,Married,High School,Business,1
e44c89b7-45e7-412c-b868-5c379bedc63c,55,77290,26,341,43755,48,4,Divorced,Bachelor,Business,0
6b28d169-7043-47d8-9165-c5f597314bfd,37,73634,26,541,38946,60,1,Divorced,Bachelor,Home,0
8c58c8a9-c4ac-4982-bc04-ed8dca09118c,64,32699,7,641,22013,36,3,Single,PhD,Home,0
57821f79-9ef6-406a-ae0f-f05be688bac4,48,120169,32,390,44287,36,4,Divorced,Master,Personal,0
d713d2e8-5506-44ab-8a8b-f6a5edececf7,50,140177,11,327,11014,48,2,Married,High School,Home,1
c0e143f4-fcc7-43df-bb86-7639d4367071,49,86912,34,758,37848,36,2,Married,PhD,Business,0
ce54bd93-e1c5-4a4f-b8b7-188722bb643d,26,34255,33,684,38677,48,0,Married,Master,Home,0
af474320-d2fe-42c3-b4f0-c8cb91fac568,55,99183,15,786,46409,60,2,Married,PhD,Personal,0
08f21e7a-e705-4082-a91f-56eb5a369e78,61,80282,35,519,40838,60,0,Divorced,PhD,Personal,0
5a96b94b-3e04-4830-9d73-73602acfec08,57,78249,1,563,32546,12,4,Divorced,High School,Business,0
5f3061ab-573a-4b4d-81ff-88309a9dcb21,44,58176,11,420,43197,48,1,Married,Master,Business,0
b217e662-8263-403d-8649-49ed25e1dd1e,49,28163,26,345,25462,24,1,Married,High School,Personal,0
863d101a-367e-4c34-9246-c48b0bf6a334,51,74210,16,579,23363,48,1,Married,Bachelor,Home,1
8d1da8b5-c56e-469f-8968-6fbc7c17ee76,55,143844,19,414,9775,60,4,Single,High School,Car,1
2e31e9eb-10ce-498e-90b0-93cd61ee3fcb,53,124587,20,467,28212,60,4,Divorced,PhD,Car,1
c9c706d8-daf7-454c-82b1-f008a0276902,41,120280,29,734,5729,36,3,Married,PhD,Business,1
bcab53f7-8035-4c79-ad3f-92db4dae1332,52,91979,19,545,32875,12,2,Divorced,Bachelor,Business,0
e46a7398-262d-4140-b041-4eef648dc088,43,98860,7,783,48971,24,4,Single,Bachelor,Home,0
cab3b839-20ea-4a23-a0ce-01af6a89b5b9,53,41143,17,674,35910,12,2,Divorced,Bachelor,Car,0
1f93f406-b327-4d47-afce-2ae22b07e226,23,125899,17,579,12905,48,1,Single,PhD,Home,1
5b303106-b0fd-4e9f-8e8a-f51f1d6c6a1e,38,24920,17,321,14205,48,2,Divorced,High School,Car,0
ea4516b4-7723-45b3-b298-7b3fbe026bc7,45,136575,1,367,11332,60,3,Single,Master,Business,1
596bb56c-897e-4c73-ba69-094353710aa1,62,145327,11,357,41032,36,1,Divorced,Master,Home,1
37d7b7d0-b68e-452d-889d-35fb031a2830,51,102911,31,826,34519,24,2,Single,Bachelor,Business,1
8ada4379-cff1-4c7e-9d06-4834a2a7a5fb,23,57996,7,563,24427,36,3,Married,Master,Home,0
b2826a3b-2eec-45a8-9fb6-d503d3771ba5,60,31748,9,722,7190,24,2,Married,PhD,Personal,1
6541a316-65e2-479a-945a-28c355745dae,44,114071,10,798,10946,12,3,Divorced,High School,Personal,1
a0882c06-d4d8-432d-9b64-a5d574d70524,52,101251,13,590,15761,60,2,Single,Master,Home,1
2d40af67-e076-4f9f-970d-630882985738,42,67252,25,468,24888,36,1,Married,Bachelor,Business,0
ae8f8a03-fb85-43a0-8144-54beb02fab46,43,142734,29,761,34725,48,1,Divorced,High School,Personal,1
da3f4bf1-7609-479f-a489-cec923e6b5ee,22,83179,3,652,47262,60,0,Single,PhD,Business,0
dbafc2ed-166a-457d-98c2-519f6397578c,47,26450,38,539,46749,24,3,Single,Master,Home,0
7ec849b2-3c09-439e-9545-8b77548dc5e4,62,72756,10,582,29498,60,2,Single,Master,Car,0
546b23f4-eff9-4d54-9ec4-fc0058a3b06d,22,70235,23,748,49259,48,2,Single,High School,Home,0
61657508-5fe7-4733-b6ee-37e91d52078e,46,110546,21,365,12964,48,2,Divorced,Master,Personal,1
5020d285-e0db-4403-9e7e-7111eb093cf9,37,20020,2,626,6964,24,4,Single,High School,Business,1
bcd5c2ee-af31-4887-b50f-65531504377b,60,145802,36,755,37678,60,3,Single,Bachelor,Business,1
029193af-3164-4c52-913b-50d5fbb4f7f9,53,100253,1,776,32848,36,2,Married,High School,Home,1
acd9c9bd-0857-4387-9083-1e5e3fd3dc72,29,132884,11,584,6344,60,0,Single,Master,Business,1
0fc36e5e-fd01-46cd-883d-82dbd31d0952,63,128421,20,330,37465,48,1,Single,PhD,Home,1
6fb423c7-e7fd-4962-8dae-dbb351a03f99,59,29664,4,747,40505,24,4,Single,Master,Home,0
37f3d0a0-dfd6-4eec-9dbc-30127fa22783,49,86635,6,513,31991,12,4,Single,Bachelor,Business,0
fb3db0ee-87f4-4c81-b2e4-fc121a674960,62,43225,3,324,24029,12,1,Divorced,Master,Home,0
c0f2d414-e66c-4ede-8d2d-c987ddd89099,46,88173,35,672,48567,60,4,Divorced,PhD,Personal,0
a125aab0-ef72-4356-a54a-ebb9a8ad2cdd,55,126885,21,696,48725,48,0,Divorced,PhD,Business,0
b0fe4a0f-57f4-4ffa-9cee-72f93dfe3a3f,45,126048,28,636,45789,60,0,Married,Master,Home,1
06c018a9-aa4e-46d0-ad04-8e915146becf,44,105333,8,579,47912,24,1,Single,Master,Personal,0
a3169156-dbc0-4fbf-bf4f-bc569735502a,33,60225,25,847,27405,36,3,Divorced,Master,Car,0
a0be0a62-4935-41d3-8b4d-2a3bc600a40d,27,30807,11,497,36578,12,4,Divorced,PhD,Home,0
86851e01-8f03-468d-b6c6-85470b823564,56,103274,0,778,32973,60,2,Married,Master,Business,1
2425f8a8-686d-4a91-8298-288fa1ed8c86,40,26402,7,369,26302,48,2,Married,High School,Car,0
45dd5270-5dff-4521-98a8-f7359a94025b,21,24521,32,804,31539,12,0,Single,PhD,Personal,0
c82f85ea-3f8c-44d2-b3cd-09ed230b2f61,28,83165,3,409,42173,12,3,Single,Bachelor,Business,0
5ed1b73a-22d2-4d06-8e13-e9cbde4a66bb,36,139813,13,681,42566,36,3,Single,Master,Car,1
510abd34-d67d-499b-ad93-b5569f2d8dc8,34,134693,28,696,32950,60,4,Divorced,PhD,Home,1
8f78a932-8591-4366-9616-e72b1e0da9fd,32,28382,13,708,42560,36,4,Married,Master,Car,0
bcd7b3e6-9b96-4020-a161-bd73dcf1d96d,43,143027,8,650,8713,48,1,Divorced,High School,Business,1
b6c51cd4-aa60-4be6-b0e5-26e53d0b5dab,35,130996,8,833,33324,48,0,Single,High School,Home,1
c3af1878-108b-478d-b8f8-8635616c9026,48,122657,25,800,46564,60,1,Divorced,Master,Personal,1
be6ed4d9-03ce-40e8-82a9-2cc0ae890a57,54,35065,16,720,49310,12,1,Married,Bachelor,Personal,0
0c6843ad-05a7-4fbc-ad34-f2bf946ebed5,22,105470,3,410,16988,24,3,Divorced,High School,Car,1
081342a2-9954-4c33-87e7-84e72cbf2683,52,34425,2,508,32276,36,4,Single,Bachelor,Personal,0
557f6c12-a8d7-4eac-979b-aca79787a78b,43,33111,28,738,9416,12,2,Single,Master,Personal,1
f93797b2-599e-4212-bc58-f76163ab3b66,42,60799,24,477,16740,48,1,Single,Master,Car,1
0df58f15-93b1-49f9-b30a-681b70764411,45,73257,20,724,21687,48,0,Single,Master,Home,1
6f655aec-749c-4283-b61c-de1c40b8a719,42,143990,11,627,34598,12,1,Married,Master,Business,1
fe07e5f7-b76d-4f50-a8d8-c13015cb1abd,42,81177,0,310,36799,12,2,Married,High School,Home,0
f15b5b50-82b1-44ea-bd62-73679af8b3f4,62,147813,0,551,27719,48,2,Single,Master,Home,1
bcfc9906-bcfa-4bd1-9548-9b3ab0d4997e,26,101046,6,534,11165,36,0,Married,PhD,Business,1
a0f74549-bf80-4372-a260-33fad12e16a0,35,57851,9,553,48838,36,2,Single,PhD,Car,0
e525ed81-acd7-4fd0-8399-188b07848c27,63,28816,14,777,18595,12,2,Divorced,Master,Car,0
40024fbb-521c-411e-948b-ce2c41bbe6eb,57,97853,39,428,13294,60,2,Divorced,Master,Home,1
540da4da-02dd-43e0-a72e-3c72a4c20ca6,53,22175,10,831,20345,48,1,Divorced,PhD,Business,0
5f6dde03-de83-4968-8a62-351ba455bebe,28,31341,22,399,40218,24,0,Married,High School,Car,0
ce73e607-89e2-4655-83a7-661c816e0d42,64,83908,12,589,14147,48,1,Single,Master,Car,1
e97523c9-8ba1-48ed-8291-ee0c5fb9683b,64,45654,26,525,33236,36,0,Divorced,Master,Home,0
37b65330-d6a0-4ad9-83c1-8056ce4dc9c5,25,80895,16,424,26298,36,2,Married,Bachelor,Home,1
2d6f72e2-d535-49f8-92c9-7e46294d2716,59,79696,12,737,30315,24,2,Married,High School,Car,0
c96faf38-a4cf-4736-9f8d-c40ddc1a6df8,24,77889,11,646,43477,36,4,Married,Bachelor,Business,0
88c09072-1b10-414e-816d-2325850e477e,26,107144,28,482,46553,24,2,Married,Bachelor,Business,0
b69f9566-563f-46f0-8afe-66b1817f52c7,52,103115,20,650,41317,36,0,Single,Bachelor,Home,0
1c1d20a5-d7e0-4317-8225-ec1cab04fc32,50,50194,19,814,38330,24,3,Married,PhD,Business,0
aa37e18b-aa77-4453-b9e4-6b908d0ccb1a,55,54837,19,677,26394,60,0,Married,Master,Business,0
ad97e1e4-2ee4-4bd1-931e-4337c7fabe4a,60,88894,30,764,39467,48,2,Single,PhD,Home,0
5aa70167-d89e-4d46-98d7-2f3a0ecb631d,36,104358,7,639,27778,36,2,Single,Bachelor,Car,1
1de58e04-0777-4b1c-8162-c378d0d903bc,33,61576,23,440,46684,12,3,Divorced,PhD,Car,0
53ff01ac-57b1-4dfb-a1de-7ea3d322d413,62,122548,10,410,35581,24,2,Single,High School,Home,1
84f6c897-08a6-46d4-91d3-4b0ed0f4fe30,50,39727,38,560,20010,24,4,Married,High School,Business,0
d2d864a4-94e8-4587-b1a5-3dad22a85eeb,39,54579,32,487,22726,24,3,Divorced,Bachelor,Home,0
b1c51241-9445-4971-b0bf-afc5ebc6103e,37,116554,14,670,11228,36,1,Single,Master,Car,1
3fe70f86-c316-45f5-99c2-7346c219e2a3,39,36555,3,657,36234,48,4,Single,PhD,Home,0
965c4359-a5af-4dba-8e29-22972ec03156,48,73294,0,572,23666,12,0,Divorced,High School,Home,1
2e28cc42-c852-4aad-9f5e-b5f10bf93c55,46,69777,31,748,37156,24,4,Single,Master,Car,0
a58b69aa-31c8-4a9e-a625-3b2df7207a91,57,25906,10,716,5374,24,4,Divorced,PhD,Personal,1
05f58ef6-5801-4413-aebf-d7464ce86d5c,46,60751,29,687,40090,24,2,Married,High School,Personal,0
3d5e7f10-962c-4bba-a42e-ac0578232a8f,43,89599,36,637,14586,24,1,Single,PhD,Home,1
3b051c15-fd73-45b1-acb6-f919524e7d83,29,128750,18,610,34584,12,3,Married,PhD,Home,1
94dc1940-e972-4848-92f0-1ffbc0ff9966,32,94180,35,628,33449,24,4,Divorced,PhD,Car,1
afd5d51c-854a-454f-9324-6803530ba960,21,127914,33,346,31131,12,2,Single,Bachelor,Business,1
32ef66f4-3d06-4838-8038-fd99e79ac9f4,21,93678,6,448,30499,12,4,Single,High School,Home,1
f426e38d-7dcd-41e6-8e67-0c68bbed0b14,54,51644,19,649,14032,24,1,Married,Bachelor,Business,1
74349d00-b530-41fe-ab9e-809dae4d97bf,52,53521,11,622,35089,60,3,Divorced,Bachelor,Business,0
8f0c1202-080c-445b-b8bc-8c0f3736c8e3,45,31564,31,419,19996,12,2,Single,Master,Business,0
b2983b49-b52a-4a27-aedd-107c72637eb7,60,125155,1,697,42491,60,4,Married,PhD,Business,1
a93f211f-abf1-4254-b3ea-b359b90951eb,21,90640,21,496,23435,12,1,Married,High School,Home,1
40c8be27-6b3c-4652-90a6-924778ecf816,36,47299,39,712,19869,36,0,Single,PhD,Car,0
1cbce6c8-83be-40f4-b263-5ab78030b570,59,142031,23,738,49870,24,0,Single,PhD,Home,1
2c223908-ce23-4b3a-9944-f89892a77791,25,67958,30,336,19013,36,1,Divorced,Bachelor,Personal,1
64fe69ff-7056-4bd6-9c72-c6d34f8c38fe,42,76078,3,486,6547,12,3,Single,Bachelor,Business,1
9890ea48-ca65-4d38-8ac8-d49fb0f2dddd,49,33421,23,719,49938,36,4,Divorced,High School,Business,0
68d44cca-4144-4223-8614-98997cc1ba87,23,108747,16,759,40221,24,4,Divorced,Master,Home,1
a37b2687-539b-4b8f-9c4b-751610eaac69,32,31202,39,409,47396,24,1,Divorced,Master,Business,0
fb75b956-17c8-445e-865a-9f42a1458e92,46,129407,18,486,7364,12,4,Divorced,Master,Personal,1
e6fc9687-f200-4c9b-a24c-a73d2a5dbcee,36,62185,39,770,19874,12,3,Single,PhD,Business,1
4abfe821-2874-420f-a6f6-efa17194582f,57,126663,37,377,45366,60,1,Single,Master,Home,0
3768346e-113e-4c6f-9755-d3822d56322f,42,23685,33,673,12821,48,0,Divorced,Bachelor,Home,0
6e9efe06-d546-4ba8-8c41-a281c946b979,49,110197,32,629,9614,36,0,Divorced,Bachelor,Car,1
10d00171-7f11-4edf-8062-2506aaecb751,34,62637,5,424,43798,60,2,Single,Bachelor,Business,0
1f93ca3f-ba5a-46e3-8ffe-b900d1138608,48,38366,35,615,22307,36,0,Divorced,PhD,Personal,0
0ff0e828-1bb7-48ec-a310-b12cb5598dcd,25,123248,12,619,47410,24,4,Single,Master,Business,0
78031487-1df9-437e-9dea-1d94d09f6b6b,50,44276,8,774,31121,12,3,Single,Master,Home,0
905f1f33-da67-4f8d-aba7-a0fb74f5e3d3,25,100946,34,788,42554,36,3,Single,Bachelor,Personal,0
7f00e6de-ce38-4b18-a256-ac1e17fcea82,32,68239,33,813,37258,48,2,Married,PhD,Personal,0
986b4456-2716-4dc4-8204-7c9fb0dd2860,36,95214,15,633,34643,24,4,Single,Bachelor,Home,0
c15a7cc2-314e-45f6-9f90-e5771c9aa3e4,46,44575,17,370,11758,24,1,Divorced,Bachelor,Personal,1
9d68b2ef-2c20-44c9-b0f5-b50fe4e6a7bf,46,61401,17,764,28851,60,2,Married,High School,Business,0
7e6dfcc0-957c-4c8e-8d6b-c4e911cf85ea,41,61230,37,675,17005,48,4,Divorced,PhD,Personal,1
b046168c-9d32-400f-872b-c54487d0955b,59,99424,31,307,48864,24,1,Single,Bachelor,Home,0
fdc8c362-6549-4211-8f89-bd2df14eb1dc,56,102263,6,463,40026,48,0,Married,High School,Personal,0
9cdc4ee6-524a-477b-88d1-af0864ebfa14,53,144086,22,594,33440,12,0,Married,Master,Home,1
450cdbf2-231d-4d7a-a2eb-38b757135db7,50,149526,22,657,9542,48,1,Divorced,Master,Home,1
08002ee8-7372-4ac9-9d2a-e1c8ab0308f2,57,134507,17,380,37837,60,2,Divorced,Master,Business,1
60abd8fb-f866-4e60-b854-1b90ffc0a78e,43,88617,6,574,14516,60,1,Single,High School,Personal,1
5fd54720-6837-4a62-b69c-d8b7105ff06a,30,43021,39,839,49099,36,4,Married,PhD,Business,0
2635aa5f-53bd-4c5c-9687-b89740bf77ed,25,29449,23,346,43681,12,1,Single,Master,Car,0
1dde1c4b-a0f0-4fee-bd41-d1cacca64e02,56,35657,13,691,36181,12,4,Married,High School,Car,0
49a7845d-01d4-40c5-b290-039509d717b4,54,55059,4,378,45893,48,4,Married,Bachelor,Car,0
4c13aa95-2471-49a8-bf80-9437816a3566,51,21532,21,812,45159,60,0,Divorced,PhD,Car,0
e72ea5e1-0e3c-4e84-a023-a2c704087936,30,146302,21,322,5367,60,4,Divorced,PhD,Business,1
b0d21449-0b7f-4a7c-a654-9d3a0543e6d5,39,122666,9,527,43076,60,3,Married,High School,Home,0
c5ebd6e6-33ec-47ef-8aa9-a5ffe3009e1f,52,70805,25,737,27913,12,0,Married,PhD,Business,0
09b9d036-a334-4dc5-aaaf-3e190234cd21,21,101551,14,597,48048,60,0,Married,Master,Personal,0
6128b955-284b-448e-aa19-31dfab4d98d1,25,57756,37,559,42844,36,1,Single,PhD,Business,0
354a7c07-56b7-4db1-b04d-8994aa9fd4e6,24,91880,0,309,31349,24,4,Married,Master,Business,0
c27eebce-d46b-428a-b77a-b143fa702c56,36,126734,13,457,28309,60,1,Divorced,Master,Car,1
eedc394a-2d57-4217-adcc-865eaba2354b,44,133997,35,457,8201,36,4,Married,High School,Personal,1
5b6d7f78-9772-4d7c-b134-2190e61210a0,36,94642,30,619,23304,36,0,Divorced,Master,Home,1
ffb61a89-a7b4-4157-a1ef-2410d1346131,22,54206,27,501,30263,24,3,Single,Bachelor,Home,0
604e4a48-f71e-4b58-a901-d819891914db,48,72168,33,420,16285,12,0,Single,Master,Business,1
af1950e8-7bce-4458-9466-9fc0f74f2aa8,52,133123,34,438,15280,60,2,Single,Master,Car,1
84fccbfa-9e39-4c10-bdae-c42bc62fe5f8,47,95188,38,638,28901,36,1,Single,High School,Business,1
d5986f70-27bd-4ea1-8b83-4bf6c699a31b,40,44550,22,559,28560,36,3,Married,PhD,Home,0
d8d43ac5-b2ad-4cca-a698-b5797807ec63,44,26389,18,732,17220,24,1,Divorced,Master,Home,0
90c124bf-b2c4-436b-9170-caf1889198a5,32,107897,17,343,14262,36,4,Divorced,PhD,Personal,1
00680011-e07c-4cf7-bcec-6ef59dd2e3a3,55,55847,14,458,44241,60,1,Single,High School,Personal,0
03aac412-14bd-464e-bea1-43dc095171d9,53,124599,0,654,8790,12,0,Divorced,Bachelor,Business,1
ed7b85e9-8fd0-48e9-9c78-c50d5b0ddb02,53,99239,24,397,44664,36,0,Single,Master,Personal,0
e000542b-de7f-4143-8dd9-c54eb8dca810,63,38642,25,837,41866,12,1,Divorced,PhD,Personal,0
6813c719-8c47-4b03-a8eb-3fd5a1021f35,57,126862,34,538,34447,36,4,Single,Bachelor,Home,1
309c64ce-4cf4-46b9-9225-61b380351bc1,32,137679,14,774,28960,36,4,Divorced,High School,Car,1
2b8f0af4-e6a8-44d3-83fe-eaae09ee373a,23,56509,3,823,38827,60,3,Married,Bachelor,Home,0
5ed8965b-7a66-4d2f-a4f6-0b2b6b8fad2c,21,99417,14,691,17013,12,0,Married,High School,Business,1
1aaf7395-b781-4576-ad1c-ae0c4c92dbd6,53,69237,37,308,28985,48,1,Married,Bachelor,Home,0
ddace820-5fa1-4e37-9ae3-ddd4e2d194e9,60,35414,38,812,14633,60,3,Married,Master,Business,0
7ea81e63-f790-4047-8fcb-f72124685885,30,83176,0,688,40034,12,2,Single,Master,Business,0
17f7635f-3e6e-412c-8a60-7ac3c9c9a9ea,63,148633,21,509,23632,12,3,Divorced,Master,Car,1
9cd7a478-9dd6-4ca3-9695-80cc675bdf55,64,99865,10,353,45474,12,2,Divorced,High School,Business,0
8f065e7f-4593-4e61-ac5b-753f7de8fad0,49,137181,37,451,46560,48,2,Married,Bachelor,Business,0
d23dc37c-9b48-4501-9cf3-3d094303eb00,33,82059,36,709,45754,60,3,Married,High School,Personal,0
311ec5e6-c7a5-4f1b-8af6-31f3091236aa,32,69150,25,309,5835,48,0,Married,Master,Home,1
2fd05ab2-5d12-45c6-83d0-43715614899b,51,108367,26,567,46359,36,3,Divorced,Bachelor,Personal,0
7d82c73f-dc63-4acb-9214-d466dd38c549,22,61091,12,750,15520,24,3,Single,High School,Home,1
66cde3c7-511d-4394-ab9c-ccb49d5d70ca,55,93124,6,496,6007,48,0,Married,Bachelor,Personal,1
b3de0250-71de-495e-bfb5-30f81983c607,43,20903,7,697,13958,36,0,Married,Master,Personal,0
b8d4a483-1c91-4722-b6f8-69e98f25a250,37,129952,22,351,38200,48,0,Divorced,PhD,Personal,1
67732bec-ce0d-4a60-a38f-9c98e185c656,46,74235,25,768,29975,12,0,Single,Bachelor,Personal,0
2dc09296-a98f-479b-98c9-e96303c0d706,28,78565,26,667,42889,24,0,Married,Master,Personal,0
39c597a8-2dad-4bf7-a2b6-f4502f9a7e84,49,75342,8,673,38096,24,0,Single,PhD,Personal,0
c18ef6e5-7c90-4d52-875b-16d44320803f,46,62723,37,358,26114,36,3,Married,Master,Personal,0
